0.006390260000000001	1195.988
0.0066655099999999995	1267.221
0.006940770000000001	1233.714
0.00721602	1215.421
0.00749127	1137.862
0.007766520000000001	1203.645
0.00804177	1088.029
0.00831702	1127.84
0.008592279999999999	1185.684
0.00886753	1108.778
0.009142780000000001	1052.674
0.00941803	1102.382
0.00969328	1099.351
0.00996854	1046.424
0.0102438	1053.952
0.010519	1085.59
0.0107943	1059.427
0.011069500000000001	1037.579
0.0113448	1036.412
0.01162	1068.519
0.011895300000000001	1036.216
0.0121705	1024.893
0.0124458	1029.434
0.012721099999999999	1019.224
0.0129963	1006.621
0.013271600000000001	1029.228
0.013546800000000001	1012.248
0.013822100000000002	1009.264
0.0140973	1024.073
0.0143726	1030.324
0.0146478	1012.113
0.014923100000000002	1002.815
0.015198300000000001	1009.386
0.015473600000000002	992.5717
0.0157488	979.9934
0.0160241	971.3953
0.0162993	989.1557
0.016574600000000002	964.2745
0.0168498	945.3066
0.0171251	995.2557
0.0174003	955.1538
0.0176756	959.4226
0.0179508	988.4811
0.018226100000000002	939.9425
0.018501300000000002	918.3777
0.0187766	928.3837
0.0190518	928.5712
0.0193271	938.6642
0.019602300000000003	951.7887
0.019877600000000002	933.9358
0.0201529	936.7075
0.0204281	901.0893
0.0207034	886.7876
0.0209786	890.0633
0.021253900000000003	873.5505
0.021529100000000002	879.8829
0.0218044	882.8002
0.0220796	874.5309
0.0223549	890.5835
0.0226301	865.1677
0.022905400000000003	888.5197
0.023180600000000003	861.3661
0.023455900000000002	871.2606
0.0237311	848.3028
0.0240064	859.9279
0.0242816	846.9796
0.024556900000000003	846.7523
0.0248321	858.4321
0.025107400000000002	846.9995
0.0253826	832.9017
0.0256579	834.5442
0.0259331	818.6965
0.0262084	823.4246
0.026483600000000003	810.9992
0.026758900000000002	821.2778
0.027034100000000002	802.0395
0.0273094	797.7465
0.0275846	811.936
0.0278599	787.418
0.0281352	784.0111
0.028410400000000002	776.4478
0.028685699999999998	782.2625
0.0289609	773.4955
0.029236200000000004	767.4415
0.0295114	787.1975
0.0297867	764.1882
0.030061900000000003	741.6856
0.030337199999999998	742.8477
0.0306124	752.0172
0.030887700000000004	731.2694
0.0311629	747.577
0.0314382	729.816
0.0317134	722.023
0.0319887	732.1053
0.032263900000000005	723.3894
0.032539200000000004	701.1754
0.0328144	714.2162
0.0330897	730.1677
0.033364899999999996	702.8477
0.0336402	683.7932
0.033915400000000005	690.53
0.034190700000000004	673.8258
0.0344659	687.3861
0.0347412	687.4793
0.035016399999999996	678.1675
0.0352917	679.2402
0.035566900000000005	670.9828
0.035842200000000005	649.2636
0.036117500000000004	665.0163
0.0363927	647.8477
0.036668	654.7463
0.0369432	647.7225
0.0372185	645.7575
0.037493700000000005	633.7558
